edge_id,src_dst,w_true,w_hat_2stage,w_hat_spoplus,abs_err_2stage,abs_err_spoplus,in_opt,in_2stage,in_spoplus,in_2stage_symdiff,in_spoplus_symdiff,utility,recipient_cPRA
15,3 -> 5,37.88140106201172,17.161555401618187,23.00240612477084,20.71984566039353,14.87899493724088,True,False,True,True,False,0.8999999761581421,0.9300000071525574
228,42 -> 47,36.460899353027344,17.263977736786057,22.677699278454902,19.196921616241287,13.783200074572441,True,False,True,True,False,0.8500000238418579,1.0
31,5 -> 44,26.30500030517578,15.819972588258505,20.539718608810887,10.485027716917276,5.7652816963648945,True,False,False,True,True,0.75,0.949999988079071
172,31 -> 5,4.033899784088135,9.585826188059679,9.905512512968178,5.551926403971544,5.871612728880043,False,True,False,True,False,0.15000000596046448,0.9300000071525574
19,3 -> 22,2.94350004196167,8.35183839511106,8.541176067496183,5.408338353149389,5.597676025534513,False,True,False,True,False,0.11999999731779099,0.8227238655090332
170,30 -> 49,1.2235000133514404,4.589622003260962,5.478421299847627,3.366121989909521,4.254921286496186,False,True,False,True,False,0.1599999964237213,0.3426382541656494
28,5 -> 1,16.686599731445312,14.044482653067442,17.685303857485206,2.6421170783778702,0.9987041260398932,False,True,False,True,False,0.6000000238418579,0.9200000166893005
176,31 -> 42,16.686599731445312,14.189588487405995,17.649434427808696,2.4970112440393173,0.9628346963633838,True,False,True,True,False,0.5799999833106995,0.9599999785423279
1,0 -> 18,2.396199941635132,4.848466780966532,8.382012057272371,2.4522668393313998,5.9858121156372395,False,True,False,True,False,0.47999998927116394,0.0
156,27 -> 17,1.548699975013733,3.838369572560893,6.635759610393604,2.28966959754716,5.087059635379871,False,True,False,True,False,0.3799999952316284,0.0
168,30 -> 3,1.4776999950408936,3.7373599420300625,6.461134521832872,2.259659946989169,4.983434526791979,True,False,True,True,False,0.3700000047683716,0.0
94,17 -> 0,4.5746002197265625,6.565632005152873,11.350641164923895,1.9910317854263102,6.776040945197332,False,True,True,True,True,0.6499999761581421,0.0
158,27 -> 31,0.7371000051498413,2.424233390483266,4.191006028636186,1.6871333853334245,3.4539060234863443,True,False,True,True,False,0.23999999463558197,0.0
124,22 -> 34,11.39579963684082,13.021569040036953,15.34343827297074,1.6257694031961325,3.94763863612992,False,True,False,True,False,0.4300000071525574,1.0
7,1 -> 31,6.887899875640869,7.777748775652617,13.446144309347941,0.8898489000117475,6.558244433707072,False,True,False,True,False,0.7699999809265137,0.0
197,34 -> 3,9.481200218200684,8.7878462850907,15.192397276650523,0.693353933109984,5.711197058449839,False,True,False,True,False,0.8700000047683716,0.0
194,33 -> 42,34.63880157470703,16.916851522062863,22.36431702318662,17.721950052644168,12.274484551520413,False,False,False,False,False,0.8500000238418579,0.9599999785423279
196,34 -> 1,31.22920036315918,16.36770596147121,21.701684016924936,14.86149440168797,9.527516346234243,False,False,False,False,False,0.8299999833106995,0.9200000166893005
164,29 -> 16,29.635900497436523,16.455899488409635,21.280696488273787,13.180001009026888,8.355204009162737,False,False,False,False,False,0.7699999809265137,1.0
11,2 -> 22,25.361400604248047,15.220499969179423,20.41569366905586,10.140900635068624,4.945706935192188,False,False,False,False,False,0.800000011920929,0.8227238655090332
239,45 -> 29,22.67569923400879,15.44580258103644,19.534444561818834,7.229896652972348,3.1412546721899552,False,False,False,False,False,0.6700000166893005,1.0
100,19 -> 39,20.603200912475586,14.042001317245404,19.18488665933491,6.561199595230182,1.4183142531406752,False,False,False,False,False,0.7799999713897705,0.7102023363113403
144,24 -> 42,21.467199325561523,15.098676366313247,19.221062306550547,6.368522959248276,2.246137019010977,False,False,False,False,False,0.6700000166893005,0.9599999785423279
24,3 -> 41,3.4142000675201416,9.312665660852222,9.074863294324947,5.89846559333208,5.660663226804806,False,False,False,False,False,0.07999999821186066,0.9800000190734863
234,44 -> 42,3.044100046157837,8.937082845654642,8.568921430816605,5.892982799496805,5.524821384658768,False,False,False,False,False,0.05999999865889549,0.9599999785423279
252,48 -> 12,2.6519999504089355,8.474719123348876,7.9846345872108175,5.822719172939941,5.332634636801882,False,False,False,False,False,0.03999999910593033,0.9300000071525574
74,12 -> 37,2.5348000526428223,8.062240717070907,7.862556897332329,5.5274406644280845,5.327756844689507,True,True,True,False,False,0.07000000029802322,0.8475506901741028
22,3 -> 37,3.595400094985962,8.971328219687603,9.43418412554441,5.375928124701641,5.838784030558449,False,False,False,False,False,0.1599999964237213,0.8475506901741028
111,21 -> 12,20.03459930419922,14.73732246268359,18.811400876770374,5.297276841515629,1.2231984274288443,False,False,False,False,False,0.6600000262260437,0.9300000071525574
162,28 -> 4,20.31439971923828,15.04176345684823,18.835943166728274,5.272636262390051,1.478456552510007,False,False,False,False,False,0.6299999952316284,1.0
258,50 -> 49,17.23259925842285,12.064341586288641,18.400689823089557,5.16825767213421,1.1680905646667057,False,False,False,False,False,0.8999999761581421,0.3426382541656494
131,23 -> 30,2.4742000102996826,7.596363298068217,7.8591403131550575,5.122163287768535,5.384940302855375,False,False,False,False,False,0.11999999731779099,0.7356690168380737
138,24 -> 12,5.353300094604492,10.393903984887434,11.302514522513572,5.0406038902829415,5.94921442790908,True,True,True,False,False,0.23000000417232513,0.9300000071525574
143,24 -> 39,2.5483999252319336,7.5773790931395855,8.008870843183654,5.028979167907652,5.460470917951721,False,False,False,False,False,0.14000000059604645,0.7102023363113403
98,19 -> 30,3.5162999629974365,8.505450800684914,9.430767541367139,4.989150837687477,5.9144675783697025,False,False,False,False,False,0.20999999344348907,0.7356690168380737
54,9 -> 24,1.7038999795913696,6.6664158743023245,6.352115559954208,4.962515894710955,4.648215580362838,False,False,False,False,False,0.03999999910593033,0.7216257452964783
219,38 -> 41,19.75819969177246,14.868200608115679,18.67925227258198,4.889999083656782,1.0789474191904809,False,False,False,False,False,0.6299999952316284,0.9800000190734863
62,10 -> 30,4.0756001472473145,8.909489774356903,10.12926867624579,4.833889627109588,6.053668528998475,False,False,False,False,False,0.25,0.7356690168380737
257,50 -> 30,18.571300506591797,13.757956856355879,18.511281253941977,4.813343650235918,0.060019252649819776,True,True,False,False,True,0.7300000190734863,0.7356690168380737
56,9 -> 36,17.293800354003906,12.521304182345638,18.312623513441466,4.772496171658268,1.0188231594375594,False,False,False,False,False,0.8399999737739563,0.4651322066783905
86,14 -> 39,4.035399913787842,8.789495713123106,10.104373727395794,4.754095799335264,6.068973813607952,False,False,False,False,False,0.25999999046325684,0.7102023363113403
17,3 -> 9,6.664599895477295,11.304403514818167,12.374808644895403,4.6398036193408725,5.710208749418108,False,False,False,False,False,0.25999999046325684,1.0
153,26 -> 1,6.447400093078613,10.913180795254807,12.271920387440542,4.465780702176193,5.824520294361928,False,False,False,False,False,0.28999999165534973,0.9200000166893005
12,2 -> 39,5.173500061035156,9.496564029936254,11.326750908592365,4.3230639689010975,6.153250847557208,False,False,False,False,False,0.33000001311302185,0.7102023363113403
243,45 -> 48,6.887899875640869,11.042646621889102,12.639104812424561,4.154746746248232,5.751204936783692,False,False,False,False,False,0.3199999928474426,0.8999999761581421
132,23 -> 36,2.13700008392334,6.258701369817702,7.485858134623585,4.121701285894362,5.348858050700245,False,False,False,False,False,0.2199999988079071,0.4651322066783905
221,39 -> 36,2.95740008354187,7.0667793171616795,8.882860404380887,4.109379233619809,5.925460320839017,False,False,False,False,False,0.30000001192092896,0.4651322066783905
185,32 -> 36,1.961300015449524,6.056681958239819,7.136607697290212,4.095381942790295,5.175307681840688,False,False,False,False,False,0.20000000298023224,0.4651322066783905
169,30 -> 36,1.7962000370025635,5.8546625466619355,6.78735725995684,4.058462509659372,4.991157222954277,False,False,False,False,False,0.18000000715255737,0.4651322066783905
261,52 -> 36,1.7962000370025635,5.8546625466619355,6.78735725995684,4.058462509659372,4.991157222954277,False,False,False,False,False,0.18000000715255737,0.4651322066783905
177,31 -> 49,15.81779956817627,11.761312694696151,17.87681455740736,4.056486873480118,2.059014989231091,False,False,False,False,False,0.8700000047683716,0.3426382541656494
200,34 -> 30,5.986400127410889,10.020596914325816,12.050146732109104,4.034196786914928,6.063746604698215,False,False,False,False,False,0.36000001430511475,0.7356690168380737
30,5 -> 30,17.55340003967285,13.555936993229329,18.162030035972883,3.9974630464435226,0.6086299963000315,False,False,True,False,True,0.7099999785423279,0.7356690168380737
127,23 -> 5,18.424299240112305,14.43429296902621,18.28752457024055,3.990006271086095,0.13677466987175535,False,False,False,False,False,0.6299999952316284,0.9300000071525574
27,4 -> 36,1.4957000017166138,5.450623572989947,6.0888561250781885,3.9549235712733335,4.593156123361575,False,False,False,False,False,0.14000000059604645,0.4651322066783905
78,13 -> 24,6.0467000007629395,9.99973691791851,12.114749077014382,3.95303691715557,6.068049076251443,False,False,False,False,False,0.3700000047683716,0.7216257452964783
226,42 -> 39,6.134500026702881,10.00161248362285,12.199876871819841,3.867112456919969,6.06537684511696,False,False,False,False,False,0.3799999952316284,0.7102023363113403
231,43 -> 30,6.401000022888184,10.222616175387477,12.39939690923057,3.8216161524992938,5.998396886342386,False,False,False,False,False,0.3799999952316284,0.7356690168380737
26,4 -> 12,7.718299865722656,11.505010974340125,13.22339231816498,3.786711108617469,5.505092452442323,False,False,False,False,False,0.3400000035762787,0.9300000071525574
